Id,CourseNameShort,Academy,City,Languages,ProgrammeDuration,TuitionFees,ApplicationDeadline,IsCompleteOnlinePossible,BadgeLabel,SupportInternationalStudents,Subject,TypeOfElearning,From,To,Time ,Frequency ,Distance (km),city2,Jobs in City
9646,Intelligent Interactive Systems,Bielefeld University,bielefeld,English,4 Semesters,,<p>15 July For The Following Winter Semester (starting October)</p>,FALSE,,Null,Computer Science,,bielefeld,Paderborn,45–50,1,36.85,bielefeld,83
9646,Intelligent Interactive Systems,Bielefeld University,bielefeld,English,4 Semesters,,<p>15 July For The Following Winter Semester (starting October)</p>,FALSE,,Null,Computer Science,,bielefeld,Gütersloh,15–20,2,16.36,bielefeld,83
9646,Intelligent Interactive Systems,Bielefeld University,bielefeld,English,4 Semesters,,<p>15 July For The Following Winter Semester (starting October)</p>,FALSE,,Null,Computer Science,,bielefeld,Soest,60–70 (1 transfer),1,57.69,bielefeld,83
9646,Intelligent Interactive Systems,Bielefeld University,bielefeld,English,4 Semesters,,<p>15 July For The Following Winter Semester (starting October)</p>,FALSE,,Null,Computer Science,,bielefeld,Osnabrück,50–60,1,43.43,bielefeld,83
9646,Intelligent Interactive Systems,Bielefeld University,bielefeld,English,4 Semesters,,<p>15 July For The Following Winter Semester (starting October)</p>,FALSE,,Null,Computer Science,,bielefeld,Lemgo,35–40,1,25.44,bielefeld,83
9646,Intelligent Interactive Systems,Bielefeld University,bielefeld,English,4 Semesters,,<p>15 July For The Following Winter Semester (starting October)</p>,FALSE,,Null,Computer Science,,bielefeld,Detmold,30–35,1,25.64,bielefeld,83
3803,Distributed Systems Engineering (DSE),Dresden University Of Technology,dresden,English,4 Semesters,,"<ul>
	<li>Non-EU Nationals With A (prospective) Degree From Non-German Institutions Of Higher Education: <strong>31 May</strong></li>
	<li>Non-EU Nationals With A (prospective) Degree From German Institutions Of Higher Education, EU Nationals, German Nationals: <strong>15 July</strong></li>
</ul>",FALSE,,Welcome Event | Tutors | Specialist Counselling,Computer Science,"3,4,5,9,10,11,13",dresden,Freiberg,32–33,2,31.42,dresden,256
3803,Distributed Systems Engineering (DSE),Dresden University Of Technology,dresden,English,4 Semesters,,"<ul>
	<li>Non-EU Nationals With A (prospective) Degree From Non-German Institutions Of Higher Education: <strong>31 May</strong></li>
	<li>Non-EU Nationals With A (prospective) Degree From German Institutions Of Higher Education, EU Nationals, German Nationals: <strong>15 July</strong></li>
</ul>",FALSE,,Welcome Event | Tutors | Specialist Counselling,Computer Science,"3,4,5,9,10,11,13",dresden,Tharandt,20–25,2,13.21,dresden,256
9072,IT Security (MA),Universität Zu Lübeck,lübeck,English,4 Semesters,,"<ul>
	<li>Winter Semester: 15 July</li>
	<li>Summer Semester: 15 January</li>
</ul>",FALSE,,Welcome Event | Specialist Counselling | Support With Registration Procedures,Computer Science,,lübeck,Hamburg,45–60,2,57.26,lübeck,73
9072,IT Security (MA),Universität Zu Lübeck,lübeck,English,4 Semesters,,"<ul>
	<li>Winter Semester: 15 July</li>
	<li>Summer Semester: 15 January</li>
</ul>",FALSE,,Welcome Event | Specialist Counselling | Support With Registration Procedures,Computer Science,,lübeck,Wismar,70–100,1,51.37,lübeck,73
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Köln,20–30,4,24.72,bonn,143
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Wuppertal,60–70,1,59.06,bonn,143
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Gummersbach,90–100,1,45.93,bonn,143
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Koblenz,30–45,2,54.96,bonn,143
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Düsseldorf,60–70,2,59.14,bonn,143
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Jülich,80–90,1,56.22,bonn,143
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Rheinbach,25–30,2,16.31,bonn,143
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Sankt Augustin,10–15,4,7.59,bonn,143
3728,Media Informatics,RWTH Aachen University,bonn,English,4 Semesters,,"<p>The Application Deadline For Non-EU Applicants Is 1 March. EU Applicants, Applicants From Germany, Or Applicants With A First Degree From Germany Can Apply Up To Mid-July (see RWTH Aachen University Website). Applicants From China May Have To Deal With Application Matters Earlier (possibly In January) Due To APS And Interview Matters. Please See The Media Informatics&nbsp;website&nbsp;for Further Information. These Deadlines Always Refer To The Following Winter Semester. There Are No Admissions In The Summer Semester.</p>",FALSE,,Null,Computer Science,,bonn,Remagen,20–25,2,19.52,bonn,143
4655,Web Engineering,Chemnitz University Of Technology,chemnitz,English,4 Semesters,,<p>15 July For The Following Winter Semester</p>,FALSE,,Buddy Programme,Computer Science,,chemnitz,Zwickau,31–41,2,32.54,chemnitz,88
4655,Web Engineering,Chemnitz University Of Technology,chemnitz,English,4 Semesters,,<p>15 July For The Following Winter Semester</p>,FALSE,,Buddy Programme,Computer Science,,chemnitz,Freiberg,30–40,2,31.29,chemnitz,88
4655,Web Engineering,Chemnitz University Of Technology,chemnitz,English,4 Semesters,,<p>15 July For The Following Winter Semester</p>,FALSE,,Buddy Programme,Computer Science,,chemnitz,Tharandt,50–60,2,49.48,chemnitz,88
9003,Artificial Intelligence,Universität Zu Lübeck,lübeck,English,6 Semesters,,"<p>15 July For The Following Winter Semester<br />
15 January&nbsp;for The Following Summer Semester</p>",TRUE,Fully Online,Null,Computer Science,"3,5,9,10,11,13",lübeck,Hamburg,45–60,2,57.26,lübeck,73
9003,Artificial Intelligence,Universität Zu Lübeck,lübeck,English,6 Semesters,,"<p>15 July For The Following Winter Semester<br />
15 January&nbsp;for The Following Summer Semester</p>",TRUE,Fully Online,Null,Computer Science,"3,5,9,10,11,13",lübeck,Wismar,70–100,1,51.37,lübeck,73
9223,Business Analytics (MSc),SRH Distance Learning University,riedlingen,English,"2 Semesters, 3 Semesters, 4 Semesters",Null,"<p>All Bachelor&#39;s And Master&#39;s Degree Programmes Can Be Started On The First Day Of Each Month. Since The Lectures And Examinations Are Repeated Continuously, It Is Possible To Start Your Studies At Any Time Without Any Problems. Please Allow Two Weeks For Processing And Submit Your Application For Enrolment In A Timely Manner.</p>",TRUE,Fully Online,Specialist Counselling | Cultural And Linguistic Preparation | Support With Registration Procedures,Computer Science,"1,3,6,7,9,10,11,12,13",riedlingen,Konstanz,160–170,1,59.35,riedlingen,0
9223,Business Analytics (MSc),SRH Distance Learning University,riedlingen,English,"2 Semesters, 3 Semesters, 4 Semesters",Null,"<p>All Bachelor&#39;s And Master&#39;s Degree Programmes Can Be Started On The First Day Of Each Month. Since The Lectures And Examinations Are Repeated Continuously, It Is Possible To Start Your Studies At Any Time Without Any Problems. Please Allow Two Weeks For Processing And Submit Your Application For Enrolment In A Timely Manner.</p>",TRUE,Fully Online,Specialist Counselling | Cultural And Linguistic Preparation | Support With Registration Procedures,Computer Science,"1,3,6,7,9,10,11,12,13",riedlingen,Tübingen,120–130,1,51.38,riedlingen,0
9223,Business Analytics (MSc),SRH Distance Learning University,riedlingen,English,"2 Semesters, 3 Semesters, 4 Semesters",Null,"<p>All Bachelor&#39;s And Master&#39;s Degree Programmes Can Be Started On The First Day Of Each Month. Since The Lectures And Examinations Are Repeated Continuously, It Is Possible To Start Your Studies At Any Time Without Any Problems. Please Allow Two Weeks For Processing And Submit Your Application For Enrolment In A Timely Manner.</p>",TRUE,Fully Online,Specialist Counselling | Cultural And Linguistic Preparation | Support With Registration Procedures,Computer Science,"1,3,6,7,9,10,11,12,13",riedlingen,Ulm,50–60,1,47.03,riedlingen,0
9223,Business Analytics (MSc),SRH Distance Learning University,riedlingen,English,"2 Semesters, 3 Semesters, 4 Semesters",Null,"<p>All Bachelor&#39;s And Master&#39;s Degree Programmes Can Be Started On The First Day Of Each Month. Since The Lectures And Examinations Are Repeated Continuously, It Is Possible To Start Your Studies At Any Time Without Any Problems. Please Allow Two Weeks For Processing And Submit Your Application For Enrolment In A Timely Manner.</p>",TRUE,Fully Online,Specialist Counselling | Cultural And Linguistic Preparation | Support With Registration Procedures,Computer Science,"1,3,6,7,9,10,11,12,13",riedlingen,Neu-Ulm,50–60,1,47.39,riedlingen,0
9223,Business Analytics (MSc),SRH Distance Learning University,riedlingen,English,"2 Semesters, 3 Semesters, 4 Semesters",Null,"<p>All Bachelor&#39;s And Master&#39;s Degree Programmes Can Be Started On The First Day Of Each Month. Since The Lectures And Examinations Are Repeated Continuously, It Is Possible To Start Your Studies At Any Time Without Any Problems. Please Allow Two Weeks For Processing And Submit Your Application For Enrolment In A Timely Manner.</p>",TRUE,Fully Online,Specialist Counselling | Cultural And Linguistic Preparation | Support With Registration Procedures,Computer Science,"1,3,6,7,9,10,11,12,13",riedlingen,Weingarten,90–100,1,40.46,riedlingen,0
9223,Business Analytics (MSc),SRH Distance Learning University,riedlingen,English,"2 Semesters, 3 Semesters, 4 Semesters",Null,"<p>All Bachelor&#39;s And Master&#39;s Degree Programmes Can Be Started On The First Day Of Each Month. Since The Lectures And Examinations Are Repeated Continuously, It Is Possible To Start Your Studies At Any Time Without Any Problems. Please Allow Two Weeks For Processing And Submit Your Application For Enrolment In A Timely Manner.</p>",TRUE,Fully Online,Specialist Counselling | Cultural And Linguistic Preparation | Support With Registration Procedures,Computer Science,"1,3,6,7,9,10,11,12,13",riedlingen,Nürtingen,120–130,1,53.6,riedlingen,0
9223,Business Analytics (MSc),SRH Distance Learning University,riedlingen,English,"2 Semesters, 3 Semesters, 4 Semesters",Null,"<p>All Bachelor&#39;s And Master&#39;s Degree Programmes Can Be Started On The First Day Of Each Month. Since The Lectures And Examinations Are Repeated Continuously, It Is Possible To Start Your Studies At Any Time Without Any Problems. Please Allow Two Weeks For Processing And Submit Your Application For Enrolment In A Timely Manner.</p>",TRUE,Fully Online,Specialist Counselling | Cultural And Linguistic Preparation | Support With Registration Procedures,Computer Science,"1,3,6,7,9,10,11,12,13",riedlingen,Reutlingen,120–130,1,42.41,riedlingen,0
9223,Business Analytics (MSc),SRH Distance Learning University,riedlingen,English,"2 Semesters, 3 Semesters, 4 Semesters",Null,"<p>All Bachelor&#39;s And Master&#39;s Degree Programmes Can Be Started On The First Day Of Each Month. Since The Lectures And Examinations Are Repeated Continuously, It Is Possible To Start Your Studies At Any Time Without Any Problems. Please Allow Two Weeks For Processing And Submit Your Application For Enrolment In A Timely Manner.</p>",TRUE,Fully Online,Specialist Counselling | Cultural And Linguistic Preparation | Support With Registration Procedures,Computer Science,"1,3,6,7,9,10,11,12,13",riedlingen,Geislingen an der Steige,120–130,1,58.59,riedlingen,0
3737,Business Consulting Master (BCM),Furtwangen University,furtwangen im schwarzwald,English,3 Semesters,Null,"<p>15 October Of Each Year For The Following Summer Semester.</p>

<p>The Application Period Is Open From 15 May&nbsp;and Ends On 15 October (for All Applicants: EU And Non-EU).</p>

<p>The Evaluation Of The Applications Always Starts After The Deadline And Can Last Until The End Of January (depending On The Amount Of Applications).</p>

<p>Only Complete Applications With All Required Documents&nbsp;(online And Followed By The Mandatory Copies That Have Been Certified By The German Embassy) Will Be Evaluated.</p>",FALSE,,Welcome Event,Computer Science,,furtwangen im schwarzwald,Freiburg im Breisgau,90–120,1,27.4,furtwangen im schwarzwald,3
3737,Business Consulting Master (BCM),Furtwangen University,furtwangen im schwarzwald,English,3 Semesters,Null,"<p>15 October Of Each Year For The Following Summer Semester.</p>

<p>The Application Period Is Open From 15 May&nbsp;and Ends On 15 October (for All Applicants: EU And Non-EU).</p>

<p>The Evaluation Of The Applications Always Starts After The Deadline And Can Last Until The End Of January (depending On The Amount Of Applications).</p>

<p>Only Complete Applications With All Required Documents&nbsp;(online And Followed By The Mandatory Copies That Have Been Certified By The German Embassy) Will Be Evaluated.</p>",FALSE,,Welcome Event,Computer Science,,furtwangen im schwarzwald,Offenburg,120–150,1,50.5,furtwangen im schwarzwald,3
3737,Business Consulting Master (BCM),Furtwangen University,furtwangen im schwarzwald,English,3 Semesters,Null,"<p>15 October Of Each Year For The Following Summer Semester.</p>

<p>The Application Period Is Open From 15 May&nbsp;and Ends On 15 October (for All Applicants: EU And Non-EU).</p>

<p>The Evaluation Of The Applications Always Starts After The Deadline And Can Last Until The End Of January (depending On The Amount Of Applications).</p>

<p>Only Complete Applications With All Required Documents&nbsp;(online And Followed By The Mandatory Copies That Have Been Certified By The German Embassy) Will Be Evaluated.</p>",FALSE,,Welcome Event,Computer Science,,furtwangen im schwarzwald,Villingen-Schwenningen,60–90,1,21.44,furtwangen im schwarzwald,3
3737,Business Consulting Master (BCM),Furtwangen University,furtwangen im schwarzwald,English,3 Semesters,Null,"<p>15 October Of Each Year For The Following Summer Semester.</p>

<p>The Application Period Is Open From 15 May&nbsp;and Ends On 15 October (for All Applicants: EU And Non-EU).</p>

<p>The Evaluation Of The Applications Always Starts After The Deadline And Can Last Until The End Of January (depending On The Amount Of Applications).</p>

<p>Only Complete Applications With All Required Documents&nbsp;(online And Followed By The Mandatory Copies That Have Been Certified By The German Embassy) Will Be Evaluated.</p>",FALSE,,Welcome Event,Computer Science,,furtwangen im schwarzwald,Gengenbach,120–150,1,41.69,furtwangen im schwarzwald,3
8944,Digitalised Energy Systems,Carl Von Ossietzky University Of Oldenburg,oldenburg,English,4 Semesters,,"<p>The Application Period Starts On 15 March For The Following Winter Semester.</p>

<p>The Application Deadline Is 15 July, And The Deadline For Applicants From Third Countries Is 15 June.</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Specialist Counselling,Computer Science,"3,4,5,14",oldenburg,Bremen,27–30,2,40.3,oldenburg,39
8944,Digitalised Energy Systems,Carl Von Ossietzky University Of Oldenburg,oldenburg,English,4 Semesters,,"<p>The Application Period Starts On 15 March For The Following Winter Semester.</p>

<p>The Application Deadline Is 15 July, And The Deadline For Applicants From Third Countries Is 15 June.</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Specialist Counselling,Computer Science,"3,4,5,14",oldenburg,Bremerhaven,80–90,1,52.03,oldenburg,39
8944,Digitalised Energy Systems,Carl Von Ossietzky University Of Oldenburg,oldenburg,English,4 Semesters,,"<p>The Application Period Starts On 15 March For The Following Winter Semester.</p>

<p>The Application Deadline Is 15 July, And The Deadline For Applicants From Third Countries Is 15 June.</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Specialist Counselling,Computer Science,"3,4,5,14",oldenburg,Leer (Ostfriesland),40–50,1,51.73,oldenburg,39
8944,Digitalised Energy Systems,Carl Von Ossietzky University Of Oldenburg,oldenburg,English,4 Semesters,,"<p>The Application Period Starts On 15 March For The Following Winter Semester.</p>

<p>The Application Deadline Is 15 July, And The Deadline For Applicants From Third Countries Is 15 June.</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Specialist Counselling,Computer Science,"3,4,5,14",oldenburg,Elsfleth,20–25,1,19.46,oldenburg,39
3923,Embedded Systems (MSc),Saarland University,saarbrücken,English,4 Semesters,,"<p>International Applications Are Very Welcome. Application Deadlines Are:</p>

<ul>
	<li>For Any Winter Semester Starting In October: 15 May</li>
	<li>For Any Summer Semester Starting In April: 15 November</li>
</ul>",FALSE,,Welcome Event | Tutors | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,saarbrücken,Birkenfeld,120–150,0.5,47.69,saarbrücken,82
3923,Embedded Systems (MSc),Saarland University,saarbrücken,English,4 Semesters,,"<p>International Applications Are Very Welcome. Application Deadlines Are:</p>

<ul>
	<li>For Any Winter Semester Starting In October: 15 May</li>
	<li>For Any Summer Semester Starting In April: 15 November</li>
</ul>",FALSE,,Welcome Event | Tutors | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,saarbrücken,Zweibrücken,60–70,1,26.83,saarbrücken,82
3923,Embedded Systems (MSc),Saarland University,saarbrücken,English,4 Semesters,,"<p>International Applications Are Very Welcome. Application Deadlines Are:</p>

<ul>
	<li>For Any Winter Semester Starting In October: 15 May</li>
	<li>For Any Summer Semester Starting In April: 15 November</li>
</ul>",FALSE,,Welcome Event | Tutors | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,saarbrücken,Pirmasens,76–79,0.5,44.78,saarbrücken,82
7040,Engineering Of Socio-Technical Systems,Carl Von Ossietzky University Of Oldenburg,oldenburg,English,4 Semesters,,"<p>Admission To This Course Of Study Is Limited.</p>

<p>Non-EU Applicants (application Through Uni-Assist) For The Following Winter Semester:</p>

<ul>
	<li>First Day Of Application: 15 March</li>
	<li>Application Deadline: 15 July</li>
</ul>

<p>EU Applicants For The Following Winter Semester:</p>

<ul>
	<li>First Day Of Application: 1 June</li>
	<li>Application Deadline: 15 July</li>
</ul>",FALSE,,Welcome Event | Tutors | Specialist Counselling,Computer Science,,oldenburg,Bremen,27–30,2,40.3,oldenburg,39
7040,Engineering Of Socio-Technical Systems,Carl Von Ossietzky University Of Oldenburg,oldenburg,English,4 Semesters,,"<p>Admission To This Course Of Study Is Limited.</p>

<p>Non-EU Applicants (application Through Uni-Assist) For The Following Winter Semester:</p>

<ul>
	<li>First Day Of Application: 15 March</li>
	<li>Application Deadline: 15 July</li>
</ul>

<p>EU Applicants For The Following Winter Semester:</p>

<ul>
	<li>First Day Of Application: 1 June</li>
	<li>Application Deadline: 15 July</li>
</ul>",FALSE,,Welcome Event | Tutors | Specialist Counselling,Computer Science,,oldenburg,Bremerhaven,80–90,1,52.03,oldenburg,39
7040,Engineering Of Socio-Technical Systems,Carl Von Ossietzky University Of Oldenburg,oldenburg,English,4 Semesters,,"<p>Admission To This Course Of Study Is Limited.</p>

<p>Non-EU Applicants (application Through Uni-Assist) For The Following Winter Semester:</p>

<ul>
	<li>First Day Of Application: 15 March</li>
	<li>Application Deadline: 15 July</li>
</ul>

<p>EU Applicants For The Following Winter Semester:</p>

<ul>
	<li>First Day Of Application: 1 June</li>
	<li>Application Deadline: 15 July</li>
</ul>",FALSE,,Welcome Event | Tutors | Specialist Counselling,Computer Science,,oldenburg,Leer (Ostfriesland),40–50,1,51.73,oldenburg,39
7040,Engineering Of Socio-Technical Systems,Carl Von Ossietzky University Of Oldenburg,oldenburg,English,4 Semesters,,"<p>Admission To This Course Of Study Is Limited.</p>

<p>Non-EU Applicants (application Through Uni-Assist) For The Following Winter Semester:</p>

<ul>
	<li>First Day Of Application: 15 March</li>
	<li>Application Deadline: 15 July</li>
</ul>

<p>EU Applicants For The Following Winter Semester:</p>

<ul>
	<li>First Day Of Application: 1 June</li>
	<li>Application Deadline: 15 July</li>
</ul>",FALSE,,Welcome Event | Tutors | Specialist Counselling,Computer Science,,oldenburg,Elsfleth,20–25,1,19.46,oldenburg,39
3841,Master'S In Software Engineering For Embedded Systems (DISC),RPTU University Of Kaiserslautern-Landau,kaiserslautern,English,4 Semesters,"2,450","<p>The Distance Learning Programme Starts In The Winter Semester (October) Of Every Year. The Application Phase Usually Opens In Mid-May Of The Respective Year. For Information On The Admission Requirements And The Application Process, Please Visit Our Website.</p>",TRUE,Partly Online,Null,Computer Science,"3,4,10,11",kaiserslautern,Bingen am Rhein,91,1,59.01,kaiserslautern,22
3841,Master'S In Software Engineering For Embedded Systems (DISC),RPTU University Of Kaiserslautern-Landau,kaiserslautern,English,4 Semesters,"2,450","<p>The Distance Learning Programme Starts In The Winter Semester (October) Of Every Year. The Application Phase Usually Opens In Mid-May Of The Respective Year. For Information On The Admission Requirements And The Application Process, Please Visit Our Website.</p>",TRUE,Partly Online,Null,Computer Science,"3,4,10,11",kaiserslautern,Mannheim,50,1,50.88,kaiserslautern,22
3841,Master'S In Software Engineering For Embedded Systems (DISC),RPTU University Of Kaiserslautern-Landau,kaiserslautern,English,4 Semesters,"2,450","<p>The Distance Learning Programme Starts In The Winter Semester (October) Of Every Year. The Application Phase Usually Opens In Mid-May Of The Respective Year. For Information On The Admission Requirements And The Application Process, Please Visit Our Website.</p>",TRUE,Partly Online,Null,Computer Science,"3,4,10,11",kaiserslautern,Birkenfeld,60,1,49.35,kaiserslautern,22
3841,Master'S In Software Engineering For Embedded Systems (DISC),RPTU University Of Kaiserslautern-Landau,kaiserslautern,English,4 Semesters,"2,450","<p>The Distance Learning Programme Starts In The Winter Semester (October) Of Every Year. The Application Phase Usually Opens In Mid-May Of The Respective Year. For Information On The Admission Requirements And The Application Process, Please Visit Our Website.</p>",TRUE,Partly Online,Null,Computer Science,"3,4,10,11",kaiserslautern,Landau in der Pfalz,40,1,36.95,kaiserslautern,22
3841,Master'S In Software Engineering For Embedded Systems (DISC),RPTU University Of Kaiserslautern-Landau,kaiserslautern,English,4 Semesters,"2,450","<p>The Distance Learning Programme Starts In The Winter Semester (October) Of Every Year. The Application Phase Usually Opens In Mid-May Of The Respective Year. For Information On The Admission Requirements And The Application Process, Please Visit Our Website.</p>",TRUE,Partly Online,Null,Computer Science,"3,4,10,11",kaiserslautern,Worms,60,1,47.7,kaiserslautern,22
3841,Master'S In Software Engineering For Embedded Systems (DISC),RPTU University Of Kaiserslautern-Landau,kaiserslautern,English,4 Semesters,"2,450","<p>The Distance Learning Programme Starts In The Winter Semester (October) Of Every Year. The Application Phase Usually Opens In Mid-May Of The Respective Year. For Information On The Admission Requirements And The Application Process, Please Visit Our Website.</p>",TRUE,Partly Online,Null,Computer Science,"3,4,10,11",kaiserslautern,Zweibrücken,30,1,36.52,kaiserslautern,22
3841,Master'S In Software Engineering For Embedded Systems (DISC),RPTU University Of Kaiserslautern-Landau,kaiserslautern,English,4 Semesters,"2,450","<p>The Distance Learning Programme Starts In The Winter Semester (October) Of Every Year. The Application Phase Usually Opens In Mid-May Of The Respective Year. For Information On The Admission Requirements And The Application Process, Please Visit Our Website.</p>",TRUE,Partly Online,Null,Computer Science,"3,4,10,11",kaiserslautern,Pirmasens,35,1,29.48,kaiserslautern,22
4634,Media Informatics (MSc),Saarland University,saarbrücken,English,4 Semesters,,"<p>International Applications Are Very Welcome. Application Deadlines Are:</p>

<ul>
	<li>For Any Winter Semester Starting In October: 15 May</li>
	<li>For Any Summer Semester Starting In April: 15 November</li>
</ul>",FALSE,,Welcome Event | Buddy Programme | Tutors | Cultural And Linguistic Preparation | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,saarbrücken,Birkenfeld,120–150,0.5,47.69,saarbrücken,82
4634,Media Informatics (MSc),Saarland University,saarbrücken,English,4 Semesters,,"<p>International Applications Are Very Welcome. Application Deadlines Are:</p>

<ul>
	<li>For Any Winter Semester Starting In October: 15 May</li>
	<li>For Any Summer Semester Starting In April: 15 November</li>
</ul>",FALSE,,Welcome Event | Buddy Programme | Tutors | Cultural And Linguistic Preparation | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,saarbrücken,Zweibrücken,60–70,1,26.83,saarbrücken,82
4634,Media Informatics (MSc),Saarland University,saarbrücken,English,4 Semesters,,"<p>International Applications Are Very Welcome. Application Deadlines Are:</p>

<ul>
	<li>For Any Winter Semester Starting In October: 15 May</li>
	<li>For Any Summer Semester Starting In April: 15 November</li>
</ul>",FALSE,,Welcome Event | Buddy Programme | Tutors | Cultural And Linguistic Preparation | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,saarbrücken,Pirmasens,76–79,0.5,44.78,saarbrücken,82
